Deputado,Tipo,Municipio,Votos No Municipio,Bairro,Votos No Bairro,RCAN_UESP,RUESP_CAN,RUESP
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Km - 32,8,0.000835,0.000589,0.021442
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Lagoinha,19,0.005455,0.0014,0.007792
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Montevidéu,10,0.025641,0.000737,0.000872
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Moquetá,80,0.020948,0.005894,0.008543
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Nova América,45,0.01868,0.003315,0.005389
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Paraíso,33,0.00462,0.002431,0.015979
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Parque Ambaí,777,0.027641,0.057242,0.062884
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Parque Flora,16,0.008466,0.001179,0.004228
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Ponto Chic,115,0.010064,0.008472,0.025563
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Prados Verdes,4,0.000526,0.000295,0.017011
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Rancho Fundo,274,0.017082,0.020186,0.035882
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Rancho Novo,10,0.020833,0.000737,0.001074
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Riachão,81,0.057857,0.005967,0.003132
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Rodilândia,239,0.038437,0.017607,0.01391
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Rosa dos Ventos,531,0.072472,0.039119,0.016391
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Santa Eugênia,456,0.041716,0.033594,0.024453
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Santa Rita,86,0.01619,0.006336,0.011883
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Santo Antônio,6,0.031088,0.000442,0.000432
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Tinguá,53,0.01386,0.003905,0.008554
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Três Corações,20,0.011204,0.001473,0.003993
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Valverde,70,0.011601,0.005157,0.013498
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Vila de Cava,185,0.014578,0.013629,0.028388
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Vila Nova,128,0.030317,0.00943,0.009445
Daniela do Waguinho,Federais,Nova Iguaçu,13574,Vila Operária,71,0.050896,0.005231,0.003121
Daniela do Waguinho,Federais,São João de Meriti,3897,Agostinho Porto,606,0.019186,0.155504,0.13353
Daniela do Waguinho,Federais,São João de Meriti,3897,Centro,273,0.014173,0.070054,0.08143
Daniela do Waguinho,Federais,São João de Meriti,3897,Coelho da Rocha,404,0.019663,0.103669,0.086858
Daniela do Waguinho,Federais,São João de Meriti,3897,Éden,129,0.015054,0.033102,0.036226
Daniela do Waguinho,Federais,São João de Meriti,3897,Engenheiro Belford,57,0.01406,0.014627,0.017138
Daniela do Waguinho,Federais,São João de Meriti,3897,Jardim Meriti,520,0.012797,0.133436,0.171781
Daniela do Waguinho,Federais,São João de Meriti,3897,Jardim Metrópole,189,0.013784,0.048499,0.057968
Daniela do Waguinho,Federais,São João de Meriti,3897,Jardim Sumaré,72,0.008501,0.018476,0.035807
Daniela do Waguinho,Federais,São João de Meriti,3897,Parque Araruama,105,0.00659,0.026944,0.067357
Daniela do Waguinho,Federais,São João de Meriti,3897,São Matheus,686,0.033377,0.176033,0.086888
Daniela do Waguinho,Federais,São João de Meriti,3897,Venda Velha,23,0.006815,0.005902,0.014268
Daniela do Waguinho,Federais,São João de Meriti,3897,Vilar dos Teles,599,0.014623,0.153708,0.173167
Daniela do Waguinho,Federais,São João de Meriti,3897,Vila Tiradentes,234,0.026322,0.060046,0.037583
Daniela do Waguinho,Federais,Queimados,5012,,5012,0.069219,1.0,1.0
Helio Lopes,Federais,Belford Roxo,2183,Andrade Araújo,24,0.00952,0.010994,0.010755
Helio Lopes,Federais,Belford Roxo,2183,Areia Branca,207,0.010226,0.094824,0.086361
Helio Lopes,Federais,Belford Roxo,2183,Barro Vermelho,115,0.009463,0.05268,0.051843
Helio Lopes,Federais,Belford Roxo,2183,Centro,255,0.015218,0.116812,0.071489
Helio Lopes,Federais,Belford Roxo,2183,das Graças,71,0.015391,0.032524,0.01968
Helio Lopes,Federais,Belford Roxo,2183,Glaucia,64,0.00984,0.029317,0.027748
Helio Lopes,Federais,Belford Roxo,2183,Heliópolis,201,0.009397,0.092075,0.09125
Helio Lopes,Federais,Belford Roxo,2183,Itaipu,43,0.00919,0.019698,0.019962
Helio Lopes,Federais,Belford Roxo,2183,Lote XV,87,0.008675,0.039853,0.042786
Helio Lopes,Federais,Belford Roxo,2183,Maringá,77,0.006027,0.035273,0.054505
Helio Lopes,Federais,Belford Roxo,2183,Nova Aurora,103,0.007721,0.047183,0.056916
Helio Lopes,Federais,Belford Roxo,2183,Parque dos Ferreiras,36,0.013304,0.016491,0.011544
Helio Lopes,Federais,Belford Roxo,2183,Pauline,42,0.005791,0.01924,0.030943
Helio Lopes,Federais,Belford Roxo,2183,Piam,63,0.009104,0.028859,0.029522
Helio Lopes,Federais,Belford Roxo,2183,Recantus,12,0.005249,0.005497,0.009753
Helio Lopes,Federais,Belford Roxo,2183,Redentor,146,0.010455,0.06688,0.059578
Helio Lopes,Federais,Belford Roxo,2183,Santa Amélia,45,0.007942,0.020614,0.024172
Helio Lopes,Federais,Belford Roxo,2183,Santa Maria,22,0.010101,0.010078,0.009292
Helio Lopes,Federais,Belford Roxo,2183,Santa Tereza,142,0.00817,0.065048,0.074147
Helio Lopes,Federais,Belford Roxo,2183,Santo Antônio da Prata,37,0.010129,0.016949,0.015585
Helio Lopes,Federais,Belford Roxo,2183,São Bernardo,20,0.014104,0.009162,0.00605
Helio Lopes,Federais,Belford Roxo,2183,São Francisco de Assis,5,0.006017,0.00229,0.003545
Helio Lopes,Federais,Belford Roxo,2183,São José,21,0.009718,0.00962,0.009219
Helio Lopes,Federais,Belford Roxo,2183,São Vicente,71,0.011181,0.032524,0.027091
Helio Lopes,Federais,Belford Roxo,2183,Shangri-lá,38,0.006833,0.017407,0.023725
Helio Lopes,Federais,Belford Roxo,2183,Vale do Ipê,50,0.00716,0.022904,0.029791
Helio Lopes,Federais,Belford Roxo,2183,Wona,110,0.008341,0.050389,0.056263
Helio Lopes,Federais,Belford Roxo,2183,Xavantes,76,0.006975,0.034814,0.046485
Helio Lopes,Federais,Japeri,487,Alecrim,11,0.00445,0.022587,0.04763
Helio Lopes,Federais,Japeri,487,Beira-Rio,6,0.01005,0.01232,0.011503
Helio Lopes,Federais,Japeri,487,Caramujos,146,0.008512,0.299795,0.330501
Helio Lopes,Federais,Japeri,487,Centro de Engenheiro Pedreira,23,0.009591,0.047228,0.046204
Helio Lopes,Federais,Japeri,487,Centro de Japeri,39,0.010682,0.080082,0.070347
Helio Lopes,Federais,Japeri,487,Chacrinha,40,0.010638,0.082136,0.072447
Helio Lopes,Federais,Japeri,487,das Granjas,11,0.005735,0.022587,0.036956
Helio Lopes,Federais,Japeri,487,Delamare,20,0.010341,0.041068,0.037264
Helio Lopes,Federais,Japeri,487,Esperança,1,0.004219,0.002053,0.004566
Helio Lopes,Federais,Japeri,487,Marajoara,16,0.011252,0.032854,0.027399
Helio Lopes,Federais,Japeri,487,Nova Belém,70,0.01144,0.143737,0.1179
Helio Lopes,Federais,Japeri,487,Santa Amelia,16,0.008859,0.032854,0.034798
Helio Lopes,Federais,Japeri,487,Santa Inês,12,0.009959,0.024641,0.023218
Helio Lopes,Federais,Japeri,487,São Cosme e São Damião,43,0.009894,0.088296,0.083738
Helio Lopes,Federais,Japeri,487,São Jorge,33,0.01145,0.067762,0.05553
Helio Lopes,Federais,Nilópolis,1481,Cabral,100,0.015113,0.067522,0.069937
Helio Lopes,Federais,Nilópolis,1481,Cabuís,57,0.012148,0.038488,0.049591
Helio Lopes,Federais,Nilópolis,1481,Centro de Olinda,197,0.014388,0.133018,0.144714
Helio Lopes,Federais,Nilópolis,1481,Manoel Reis,855,0.016967,0.577313,0.532606
Helio Lopes,Federais,Nilópolis,1481,Nossa Senhora de Fátima,94,0.016611,0.063471,0.059811
Helio Lopes,Federais,Nilópolis,1481,Nova Cidade,61,0.010627,0.041188,0.060668
Helio Lopes,Federais,Nilópolis,1481,Novo Horizonte,24,0.011834,0.016205,0.021434
Helio Lopes,Federais,Nilópolis,1481,Paiol,93,0.016051,0.062795,0.061238
Helio Lopes,Federais,Nova Iguaçu,7314,Austin,1158,0.035694,0.158326,0.072574
Helio Lopes,Federais,Nova Iguaçu,7314,Boa Esperança,36,0.0136,0.004922,0.005921
Helio Lopes,Federais,Nova Iguaçu,7314,Cabuçu,278,0.011802,0.038009,0.052696
Helio Lopes,Federais,Nova Iguaçu,7314,Cacuia,144,0.012919,0.019688,0.024934
Helio Lopes,Federais,Nova Iguaçu,7314,Campo Alegre,11,0.021912,0.001504,0.001123
Helio Lopes,Federais,Nova Iguaçu,7314,Caonze,83,0.019474,0.011348,0.009534
Helio Lopes,Federais,Nova Iguaçu,7314,Carmary,238,0.018054,0.03254,0.029491
Helio Lopes,Federais,Nova Iguaçu,7314,Centro,696,0.023191,0.09516,0.067138
Helio Lopes,Federais,Nova Iguaçu,7314,Comendador Soares,536,0.01527,0.073284,0.078523
Helio Lopes,Federais,Nova Iguaçu,7314,Corumbá,118,0.014132,0.016133,0.018679
Helio Lopes,Federais,Nova Iguaçu,7314,da Cerâmica,31,0.017971,0.004238,0.003859
Helio Lopes,Federais,Nova Iguaçu,7314,da Luz,250,0.020701,0.034181,0.027017
Helio Lopes,Federais,Nova Iguaçu,7314,da Palhada,135,0.014259,0.018458,0.02118
Helio Lopes,Federais,Nova Iguaçu,7314,da Posse,207,0.013479,0.028302,0.034354
Helio Lopes,Federais,Nova Iguaçu,7314,da Prata,83,0.016829,0.011348,0.011033
Helio Lopes,Federais,Nova Iguaçu,7314,da Viga,276,0.014989,0.037736,0.041193
Helio Lopes,Federais,Nova Iguaçu,7314,Engenho Pequeno,122,0.016633,0.01668,0.016409
Helio Lopes,Federais,Nova Iguaçu,7314,Geneciano,17,0.012204,0.002324,0.003116
Helio Lopes,Federais,Nova Iguaçu,7314,Grama,84,0.011826,0.011485,0.01589
Helio Lopes,Federais,Nova Iguaçu,7314,Iguaçu Velho,5,0.007837,0.000684,0.001427
Helio Lopes,Federais,Nova Iguaçu,7314,Inconfidência,12,0.061224,0.001641,0.000438
Helio Lopes,Federais,Nova Iguaçu,7314,Ipiranga,101,0.011095,0.013809,0.020364
Helio Lopes,Federais,Nova Iguaçu,7314,Jardim Alvorada,129,0.015848,0.017637,0.01821
Helio Lopes,Federais,Nova Iguaçu,7314,Jardim Guandu,133,0.009532,0.018184,0.031214
Helio Lopes,Federais,Nova Iguaçu,7314,Jardim Iguaçu,46,0.015764,0.006289,0.006528
Helio Lopes,Federais,Nova Iguaçu,7314,Jardim Nova Era,135,0.015804,0.018458,0.019109
Helio Lopes,Federais,Nova Iguaçu,7314,Jardim Pernambuco,18,0.012821,0.002461,0.003141
Helio Lopes,Federais,Nova Iguaçu,7314,Jardim Tropical,76,0.014604,0.010391,0.011642
Helio Lopes,Federais,Nova Iguaçu,7314,Kennedy,61,0.016202,0.00834,0.008422
Helio Lopes,Federais,Nova Iguaçu,7314,Km - 32,95,0.009911,0.012989,0.021442
Helio Lopes,Federais,Nova Iguaçu,7314,Lagoinha,40,0.011484,0.005469,0.007792
Helio Lopes,Federais,Nova Iguaçu,7314,Montevidéu,5,0.012821,0.000684,0.000872
Helio Lopes,Federais,Nova Iguaçu,7314,Moquetá,64,0.016758,0.00875,0.008543
Helio Lopes,Federais,Nova Iguaçu,7314,Nova América,44,0.018265,0.006016,0.005389
Helio Lopes,Federais,Nova Iguaçu,7314,Paraíso,85,0.0119,0.011622,0.015979
Helio Lopes,Federais,Nova Iguaçu,7314,Parque Ambaí,336,0.011953,0.045939,0.062884
Helio Lopes,Federais,Nova Iguaçu,7314,Parque Flora,14,0.007407,0.001914,0.004228
Helio Lopes,Federais,Nova Iguaçu,7314,Ponto Chic,173,0.01514,0.023653,0.025563
Helio Lopes,Federais,Nova Iguaçu,7314,Prados Verdes,86,0.01131,0.011758,0.017011
Helio Lopes,Federais,Nova Iguaçu,7314,Rancho Fundo,210,0.013092,0.028712,0.035882
Helio Lopes,Federais,Nova Iguaçu,7314,Rancho Novo,8,0.016667,0.001094,0.001074
Helio Lopes,Federais,Nova Iguaçu,7314,Riachão,27,0.019286,0.003692,0.003132
Helio Lopes,Federais,Nova Iguaçu,7314,Rodilândia,94,0.015117,0.012852,0.01391
Helio Lopes,Federais,Nova Iguaçu,7314,Rosa dos Ventos,112,0.015286,0.015313,0.016391
Helio Lopes,Federais,Nova Iguaçu,7314,Santa Eugênia,184,0.016833,0.025157,0.024453
Helio Lopes,Federais,Nova Iguaçu,7314,Santa Rita,79,0.014872,0.010801,0.011883
Helio Lopes,Federais,Nova Iguaçu,7314,Santo Antônio,2,0.010363,0.000273,0.000432
Helio Lopes,Federais,Nova Iguaçu,7314,Tinguá,49,0.012814,0.006699,0.008554
Helio Lopes,Federais,Nova Iguaçu,7314,Três Corações,26,0.014566,0.003555,0.003993
Helio Lopes,Federais,Nova Iguaçu,7314,Valverde,93,0.015413,0.012715,0.013498
Helio Lopes,Federais,Nova Iguaçu,7314,Vila de Cava,171,0.013475,0.02338,0.028388
Helio Lopes,Federais,Nova Iguaçu,7314,Vila Nova,78,0.018475,0.010664,0.009445
Helio Lopes,Federais,Nova Iguaçu,7314,Vila Operária,20,0.014337,0.002734,0.003121
Helio Lopes,Federais,São João de Meriti,2611,Agostinho Porto,376,0.011904,0.144006,0.13353
Helio Lopes,Federais,São João de Meriti,2611,Centro,245,0.012719,0.093834,0.08143
Helio Lopes,Federais,São João de Meriti,2611,Coelho da Rocha,277,0.013482,0.10609,0.086858
Helio Lopes,Federais,São João de Meriti,2611,Éden,76,0.008869,0.029108,0.036226
Helio Lopes,Federais,São João de Meriti,2611,Engenheiro Belford,30,0.0074,0.01149,0.017138
Helio Lopes,Federais,São João de Meriti,2611,Jardim Meriti,449,0.01105,0.171965,0.171781
Helio Lopes,Federais,São João de Meriti,2611,Jardim Metrópole,192,0.014002,0.073535,0.057968
Helio Lopes,Federais,São João de Meriti,2611,Jardim Sumaré,88,0.01039,0.033704,0.035807
Helio Lopes,Federais,São João de Meriti,2611,Parque Araruama,155,0.009728,0.059364,0.067357
Helio Lopes,Federais,São João de Meriti,2611,São Matheus,185,0.009001,0.070854,0.086888
Helio Lopes,Federais,São João de Meriti,2611,Venda Velha,41,0.012148,0.015703,0.014268
Helio Lopes,Federais,São João de Meriti,2611,Vilar dos Teles,409,0.009985,0.156645,0.173167
Helio Lopes,Federais,São João de Meriti,2611,Vila Tiradentes,88,0.009899,0.033704,0.037583
Helio Lopes,Federais,Queimados,1334,,1334,0.018423,1.0,1.0
Ricardo Abrão,Federais,Belford Roxo,684,Andrade Araújo,8,0.003173,0.011696,0.010755
Ricardo Abrão,Federais,Belford Roxo,684,Areia Branca,44,0.002174,0.064327,0.086361
Ricardo Abrão,Federais,Belford Roxo,684,Barro Vermelho,14,0.001152,0.020468,0.051843
Ricardo Abrão,Federais,Belford Roxo,684,Centro,26,0.001552,0.038012,0.071489
Ricardo Abrão,Federais,Belford Roxo,684,das Graças,7,0.001517,0.010234,0.01968
Ricardo Abrão,Federais,Belford Roxo,684,Glaucia,2,0.000308,0.002924,0.027748
Ricardo Abrão,Federais,Belford Roxo,684,Heliópolis,193,0.009023,0.282164,0.09125
Ricardo Abrão,Federais,Belford Roxo,684,Itaipu,45,0.009617,0.065789,0.019962
Ricardo Abrão,Federais,Belford Roxo,684,Lote XV,6,0.000598,0.008772,0.042786
Ricardo Abrão,Federais,Belford Roxo,684,Maringá,9,0.000704,0.013158,0.054505
Ricardo Abrão,Federais,Belford Roxo,684,Nova Aurora,63,0.004722,0.092105,0.056916
Ricardo Abrão,Federais,Belford Roxo,684,Parque dos Ferreiras,1,0.00037,0.001462,0.011544
Ricardo Abrão,Federais,Belford Roxo,684,Pauline,4,0.000551,0.005848,0.030943
Ricardo Abrão,Federais,Belford Roxo,684,Piam,8,0.001156,0.011696,0.029522
Ricardo Abrão,Federais,Belford Roxo,684,Recantus,8,0.0035,0.011696,0.009753
Ricardo Abrão,Federais,Belford Roxo,684,Redentor,16,0.001146,0.023392,0.059578
Ricardo Abrão,Federais,Belford Roxo,684,Santa Amélia,8,0.001412,0.011696,0.024172
Ricardo Abrão,Federais,Belford Roxo,684,Santa Maria,5,0.002296,0.00731,0.009292
Ricardo Abrão,Federais,Belford Roxo,684,Santa Tereza,5,0.000288,0.00731,0.074147
Ricardo Abrão,Federais,Belford Roxo,684,Santo Antônio da Prata,6,0.001642,0.008772,0.015585
Ricardo Abrão,Federais,Belford Roxo,684,São Bernardo,4,0.002821,0.005848,0.00605
Ricardo Abrão,Federais,Belford Roxo,684,São Francisco de Assis,26,0.031288,0.038012,0.003545
Ricardo Abrão,Federais,Belford Roxo,684,São Vicente,5,0.000787,0.00731,0.027091
Ricardo Abrão,Federais,Belford Roxo,684,Shangri-lá,14,0.002518,0.020468,0.023725
Ricardo Abrão,Federais,Belford Roxo,684,Vale do Ipê,7,0.001002,0.010234,0.029791
Ricardo Abrão,Federais,Belford Roxo,684,Wona,4,0.000303,0.005848,0.056263
Ricardo Abrão,Federais,Belford Roxo,684,Xavantes,146,0.013399,0.21345,0.046485
Ricardo Abrão,Federais,Japeri,457,Alecrim,15,0.006068,0.032823,0.04763
Ricardo Abrão,Federais,Japeri,457,Beira-Rio,14,0.023451,0.030635,0.011503
Ricardo Abrão,Federais,Japeri,457,Caramujos,141,0.00822,0.308534,0.330501
Ricardo Abrão,Federais,Japeri,457,Centro de Engenheiro Pedreira,22,0.009174,0.04814,0.046204
Ricardo Abrão,Federais,Japeri,457,Centro de Japeri,29,0.007943,0.063457,0.070347
Ricardo Abrão,Federais,Japeri,457,Chacrinha,67,0.017819,0.146608,0.072447
Ricardo Abrão,Federais,Japeri,457,das Granjas,25,0.013034,0.054705,0.036956
Ricardo Abrão,Federais,Japeri,457,Marajoara,7,0.004923,0.015317,0.027399
Ricardo Abrão,Federais,Japeri,457,Nova Belém,25,0.004086,0.054705,0.1179
Ricardo Abrão,Federais,Japeri,457,Santa Amelia,34,0.018826,0.074398,0.034798
Ricardo Abrão,Federais,Japeri,457,Santa Inês,39,0.032365,0.085339,0.023218
Ricardo Abrão,Federais,Japeri,457,São Cosme e São Damião,22,0.005062,0.04814,0.083738
Ricardo Abrão,Federais,Japeri,457,São Jorge,17,0.005899,0.037199,0.05553
Ricardo Abrão,Federais,Nilópolis,20511,Cabral,1266,0.191325,0.061723,0.069937
Ricardo Abrão,Federais,Nilópolis,20511,Cabuís,1197,0.255115,0.058359,0.049591
Ricardo Abrão,Federais,Nilópolis,20511,Centro de Olinda,2918,0.213117,0.142265,0.144714
Ricardo Abrão,Federais,Nilópolis,20511,Manoel Reis,9988,0.198206,0.486958,0.532606
Ricardo Abrão,Federais,Nilópolis,20511,Nossa Senhora de Fátima,1251,0.221064,0.060992,0.059811
Ricardo Abrão,Federais,Nilópolis,20511,Nova Cidade,1522,0.265157,0.074204,0.060668
Ricardo Abrão,Federais,Nilópolis,20511,Novo Horizonte,573,0.282544,0.027936,0.021434
Ricardo Abrão,Federais,Nilópolis,20511,Paiol,1796,0.309976,0.087563,0.061238
Ricardo Abrão,Federais,Nova Iguaçu,2692,Austin,105,0.003237,0.039004,0.072574
Ricardo Abrão,Federais,Nova Iguaçu,2692,Boa Esperança,23,0.008689,0.008544,0.005921
Ricardo Abrão,Federais,Nova Iguaçu,2692,Cabuçu,138,0.005858,0.051263,0.052696
Ricardo Abrão,Federais,Nova Iguaçu,2692,Cacuia,74,0.006639,0.027489,0.024934
Ricardo Abrão,Federais,Nova Iguaçu,2692,Campo Alegre,3,0.005976,0.001114,0.001123
Ricardo Abrão,Federais,Nova Iguaçu,2692,Caonze,66,0.015486,0.024517,0.009534
Ricardo Abrão,Federais,Nova Iguaçu,2692,Carmary,126,0.009558,0.046805,0.029491
Ricardo Abrão,Federais,Nova Iguaçu,2692,Centro,329,0.010962,0.122214,0.067138
Ricardo Abrão,Federais,Nova Iguaçu,2692,Comendador Soares,402,0.011453,0.149331,0.078523
Ricardo Abrão,Federais,Nova Iguaçu,2692,Corumbá,35,0.004192,0.013001,0.018679
Ricardo Abrão,Federais,Nova Iguaçu,2692,da Cerâmica,8,0.004638,0.002972,0.003859
Ricardo Abrão,Federais,Nova Iguaçu,2692,da Luz,71,0.005879,0.026374,0.027017
Ricardo Abrão,Federais,Nova Iguaçu,2692,da Palhada,29,0.003063,0.010773,0.02118
Ricardo Abrão,Federais,Nova Iguaçu,2692,da Posse,74,0.004819,0.027489,0.034354
Ricardo Abrão,Federais,Nova Iguaçu,2692,da Prata,11,0.00223,0.004086,0.011033
Ricardo Abrão,Federais,Nova Iguaçu,2692,da Viga,76,0.004127,0.028232,0.041193
Ricardo Abrão,Federais,Nova Iguaçu,2692,Engenho Pequeno,45,0.006135,0.016716,0.016409
Ricardo Abrão,Federais,Nova Iguaçu,2692,Esperança,2,0.004566,0.000743,0.00098
Ricardo Abrão,Federais,Nova Iguaçu,2692,Grama,5,0.000704,0.001857,0.01589
Ricardo Abrão,Federais,Nova Iguaçu,2692,Iguaçu Velho,6,0.009404,0.002229,0.001427
Ricardo Abrão,Federais,Nova Iguaçu,2692,Ipiranga,22,0.002417,0.008172,0.020364
Ricardo Abrão,Federais,Nova Iguaçu,2692,Jardim Alvorada,32,0.003931,0.011887,0.01821
Ricardo Abrão,Federais,Nova Iguaçu,2692,Jardim Guandu,8,0.000573,0.002972,0.031214
Ricardo Abrão,Federais,Nova Iguaçu,2692,Jardim Iguaçu,59,0.020219,0.021917,0.006528
Ricardo Abrão,Federais,Nova Iguaçu,2692,Jardim Nova Era,29,0.003395,0.010773,0.019109
Ricardo Abrão,Federais,Nova Iguaçu,2692,Jardim Pernambuco,14,0.009972,0.005201,0.003141
Ricardo Abrão,Federais,Nova Iguaçu,2692,Jardim Tropical,12,0.002306,0.004458,0.011642
Ricardo Abrão,Federais,Nova Iguaçu,2692,Kennedy,11,0.002922,0.004086,0.008422
Ricardo Abrão,Federais,Nova Iguaçu,2692,Km - 32,4,0.000417,0.001486,0.021442
Ricardo Abrão,Federais,Nova Iguaçu,2692,Lagoinha,5,0.001436,0.001857,0.007792
Ricardo Abrão,Federais,Nova Iguaçu,2692,Montevidéu,2,0.005128,0.000743,0.000872
Ricardo Abrão,Federais,Nova Iguaçu,2692,Moquetá,86,0.022519,0.031947,0.008543
Ricardo Abrão,Federais,Nova Iguaçu,2692,Nova América,54,0.022416,0.020059,0.005389
Ricardo Abrão,Federais,Nova Iguaçu,2692,Paraíso,7,0.00098,0.0026,0.015979
Ricardo Abrão,Federais,Nova Iguaçu,2692,Parque Ambaí,90,0.003202,0.033432,0.062884
Ricardo Abrão,Federais,Nova Iguaçu,2692,Parque Flora,7,0.003704,0.0026,0.004228
Ricardo Abrão,Federais,Nova Iguaçu,2692,Ponto Chic,45,0.003938,0.016716,0.025563
Ricardo Abrão,Federais,Nova Iguaçu,2692,Prados Verdes,3,0.000395,0.001114,0.017011
Ricardo Abrão,Federais,Nova Iguaçu,2692,Rancho Fundo,50,0.003117,0.018574,0.035882
Ricardo Abrão,Federais,Nova Iguaçu,2692,Rancho Novo,3,0.00625,0.001114,0.001074
Ricardo Abrão,Federais,Nova Iguaçu,2692,Riachão,5,0.003571,0.001857,0.003132
Ricardo Abrão,Federais,Nova Iguaçu,2692,Rodilândia,12,0.00193,0.004458,0.01391
Ricardo Abrão,Federais,Nova Iguaçu,2692,Rosa dos Ventos,41,0.005596,0.01523,0.016391
Ricardo Abrão,Federais,Nova Iguaçu,2692,Santa Eugênia,182,0.01665,0.067608,0.024453
